mms_id,dlxs_id,alma_value,dlxs_value,alma_url,dlxs_url
990012672820106381,AFK2830.0001.023,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.023
990012672820106381,AFK2830.0001.024,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.024
990012672820106381,AFK2830.0001.025,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.025
990012672820106381,AFK2830.0001.026,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.026
990012672820106381,AFK2830.0001.027,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.027
990012672820106381,AFK2830.0001.028,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.028
990012672820106381,AFK2830.0001.029,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.029
990012672820106381,AFK2830.0001.003,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.003
990012672820106381,AFK2830.0001.030,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.030
990012672820106381,AFK2830.0001.031,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.031
990012672820106381,AFK2830.0001.032,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.032
990012672820106381,AFK2830.0001.033,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.033
990012672820106381,AFK2830.0001.034,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.034
990012672820106381,AFK2830.0001.035,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.035
990012672820106381,AFK2830.0001.038,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.038
