mms_id,dlxs_id,alma_value,dlxs_value,suggested_value,alma_url,dlxs_url
990028571290106381,APZ3206.0001.001,"s.n.,","s.n. ,",,https://search.lib.umich.edu/catalog/record/990028571290106381,https://quod.lib.umich.edu/p/philamer/APZ3206.0001.001
990028946040106381,AQG7227.0001.001,"s.n.,",s.n. ;,,https://search.lib.umich.edu/catalog/record/990028946040106381,https://quod.lib.umich.edu/p/philamer/AQG7227.0001.001
990029093410106381,AQJ2103.0001.001,"Panayana,","Panayana ,",,https://search.lib.umich.edu/catalog/record/990029093410106381,https://quod.lib.umich.edu/p/philamer/AQJ2103.0001.001
990028697410106381,AQA5922.0001.001,"[El Tiempo],",[El Tiempo] ;,,https://search.lib.umich.edu/catalog/record/990028697410106381,https://quod.lib.umich.edu/p/philamer/AQA5922.0001.001
990029671370106381,AQQ0261.0001.001,"Imp. de Sta. Cruz,","Imp. de Sta. Cruz.,",,https://search.lib.umich.edu/catalog/record/990029671370106381,https://quod.lib.umich.edu/p/philamer/AQQ0261.0001.001
990002699520106381,ABD6201.0001.001,"Dow Bros.,","Dow Bros. ,",,https://search.lib.umich.edu/catalog/record/990002699520106381,https://quod.lib.umich.edu/p/philamer/ABD6201.0001.001
990011494130106381,AEX3172.0001.001,"Govt. print. off,","Govt. print. off.,",,https://search.lib.umich.edu/catalog/record/990011494130106381,https://quod.lib.umich.edu/p/philamer/AEX3172.0001.001
990012569810106381,AFJ2326.0001.001,"U. S. Govt. print. off,","U. S. Govt. print. off.,",,https://search.lib.umich.edu/catalog/record/990012569810106381,https://quod.lib.umich.edu/p/philamer/AFJ2326.0001.001
