mms_id,dlxs_id,alma_value,dlxs_value,suggested_value,alma_url,dlxs_url
990028571300106381,APZ3207.0001.001,193-,193-.,1930,https://search.lib.umich.edu/catalog/record/990028571300106381,https://quod.lib.umich.edu/p/philamer/APZ3207.0001.001
990029533280106381,AQN6356.0001.001,[192-],[192- ],1965,https://search.lib.umich.edu/catalog/record/990029533280106381,https://quod.lib.umich.edu/p/philamer/AQN6356.0001.001
990029551650106381,AQN8205.0001.001,,1991,1911,https://search.lib.umich.edu/catalog/record/990029551650106381,https://quod.lib.umich.edu/p/philamer/AQN8205.0001.001
990029551640106381,AQN8204.0001.001,,1891,1891,https://search.lib.umich.edu/catalog/record/990029551640106381,https://quod.lib.umich.edu/p/philamer/AQN8204.0001.001
990007766110106381,ADH2558.0001.001,[1902],[1902].,1902,https://search.lib.umich.edu/catalog/record/990007766110106381,https://quod.lib.umich.edu/p/philamer/ADH2558.0001.001
990033210230106381,ASG8255.0001.001,,1907],1907,https://search.lib.umich.edu/catalog/record/990033210230106381,https://quod.lib.umich.edu/p/philamer/ASG8255.0001.001
