mms_id,dlxs_id,value mismatches?,mismatched Fields,fields where DLXS string is longer
990000453550106381,AAE7719.0011.009,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0012.001,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0012.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0012.008,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0013.012,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0013.005,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0013.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0013.008,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0013.IND,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.001,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.010,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.011,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.012,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.002,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.003,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.005,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.006,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0014.009,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0006.005,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0006.IND,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0007.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.001,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.010,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.002,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.003,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.005,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.008,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0008.009,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.010,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.012,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.002,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.003,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.004,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.005,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.006,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.007,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.008,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.009,Yes,"['publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990000453550106381,AAE7719.0009.011,Yes,"['title', 'publication place', 'publisher', 'publication date', 'notes', 'keywords']","['title', 'notes', 'keywords']"
990041938570106381,BBH6715.0001.001,Yes,['keywords'],['title']
990041938570106381,BBH6715.0001.002,Yes,['keywords'],['title']
990041938570106381,BBH6715.0001.003,Yes,['keywords'],['title']
990041938570106381,BBH6715.0001.004,Yes,['keywords'],['title']
990041938570106381,BBH6715.0001.005,Yes,['keywords'],['title']
990005025290106381,ACD2499.0001.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0010.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0011.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0012.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0013.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0014.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0015.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0016.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0017.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0019.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0020.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0021.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0022.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0023.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0024.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0025.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0026.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0027.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0028.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0029.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0003.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0030.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0031.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0032.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0033.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0034.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0035.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0036.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0037.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0038.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0039.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0004.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0005.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0006.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0007.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0008.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.0009.001,Yes,"['publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.1931.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990005025290106381,ACD2499.1938.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990014142810106381,AGA4513.0001.001,Yes,"['publication place', 'publication date']",[]
990019374990106381,AJG9017.0001.001,Yes,"['publication place', 'publication date']",[]
990013784970106381,AFW8023.0001.001,No,[],[]
990037960120106381,AUJ8450.0001.001,Yes,['notes'],['notes']
990015056840106381,AGK9021.0001.001,Yes,"['publication place', 'publication date']",[]
990015056910106381,AGK9028.0001.001,Yes,"['publication place', 'publication date']",[]
990017187980106381,AHJ2469.0001.001,No,[],['title']
990017187980106381,AHJ2469.0002.001,No,[],['title']
990014009420106381,AFZ1024.0001.001,No,[],[]
990014906630106381,AGJ3546.0001.001,Yes,['publication place'],['publication place']
990002793340106381,ABE5709.0001.001,No,[],[]
990012569620106381,AFJ2306.0001.001,Yes,"['publication place', 'publication date', 'keywords']",[]
990014012530106381,AFZ1341.0001.001,Yes,['author'],"['title', 'author']"
990014012530106381,AFZ1341.0002.001,Yes,['author'],"['title', 'author']"
990019727410106381,AJL5042.0001.001,Yes,['keywords'],[]
990011031400106381,AES4882.0001.001,Yes,['keywords'],['keywords']
990035609580106381,ATK1577.0001.001,No,[],[]
990007765550106381,ADH2501.0001.001,No,[],[]
990008775720106381,ADT4730.0001.001,Yes,"['author', 'keywords']",['author']
990013598840106381,AFU8784.0001.001,Yes,"['notes', 'keywords']","['publication place', 'notes', 'keywords']"
990005720520106381,ACL3264.0001.001,No,[],[]
990018734320106381,AJA1783.0001.001,Yes,['keywords'],[]
990013424280106381,AFT0176.0001.001,Yes,"['publication place', 'publication date']",[]
990008513310106381,ADQ8182.0001.001,Yes,['keywords'],[]
990024318130106381,ALQ8081.1935.001,Yes,"['title', 'author']","['title', 'author']"
990021909700106381,AKK8734.0001.001,Yes,['author'],['author']
990002057860106381,AAX0647.0001.001,Yes,['keywords'],['keywords']
990012612940106381,AFJ6727.0001.001,Yes,['author'],[]
990029028810106381,AQH5592.0001.001,Yes,['title'],[]
990029313920106381,AQL4331.0001.001,Yes,['keywords'],['keywords']
990042350420106381,BBN0280.0001.001,No,[],[]
990035752690106381,ATL5956.0001.001,No,[],[]
990028550790106381,APZ1145.0001.001,Yes,['keywords'],['keywords']
990018188550106381,AHU5835.0001.001,No,[],[]
990029028870106381,AQH5598.0001.001,Yes,['keywords'],[]
990029093410106381,AQJ2103.0001.001,Yes,"['publisher', 'keywords']",['publisher']
990029516310106381,AQN4644.0001.001,No,[],[]
990029060970106381,AQH8827.0001.001,No,[],[]
990029516300106381,AQN4643.0001.001,No,[],[]
990029028790106381,AQH5590.0001.001,No,[],[]
990018143470106381,AHU1241.0001.001,Yes,['keywords'],['keywords']
990014885250106381,AGJ1348.0001.001,No,[],[]
990018548580106381,AHY2563.0001.001,Yes,['keywords'],[]
990002785210106381,ABE4884.0001.001,Yes,"['publication place', 'publication date', 'keywords']",[]
990018711490106381,AHZ9375.0001.001,No,[],[]
990003336240106381,ABL0964.0001.001,Yes,['publication place'],['publication place']
990007766140106381,ADH2561.0001.001,No,[],[]
990008176280106381,ADM3963.0001.001,Yes,"['author', 'keywords']",[]
990028051400106381,APU0956.0001.001,Yes,['notes'],['notes']
990009420320106381,AEA0032.0001.001,Yes,['author'],[]
990000538250106381,AAF6285.0001.001,Yes,"['publication place', 'publisher']",['title']
990000538250106381,AAF6285.0001.002,Yes,"['publication place', 'publisher']",['title']
990018734540106381,AJA1806.0001.001,Yes,['keywords'],['keywords']
990007802980106381,ADH6285.0001.001,No,[],[]
990012681050106381,AFK3688.0001.001,Yes,['author'],[]
990006245130106381,ACR6473.0001.001,Yes,"['author', 'keywords']",['author']
990014472730106381,AGD8622.0001.001,Yes,"['publication place', 'publisher']",[]
990005761190106381,ACL7383.0001.001,Yes,"['author', 'keywords']",['author']
990007765470106381,ADH2493.0001.001,No,[],[]
990018897790106381,AJB9622.0001.001,Yes,['keywords'],['keywords']
990014472740106381,AGD8623.0001.001,No,[],[]
990011774330106381,AFA1796.0001.001,Yes,"['publication place', 'publication date']",[]
990007765580106381,ADH2504.0001.001,Yes,"['author', 'keywords']",['author']
990001176390106381,AAN1078.0001.001,No,[],[]
990021295480106381,AKD5150.0001.001,No,[],[]
990019421720106381,AJH3759.0001.001,No,[],[]
990010854880106381,AEQ7017.0001.001,Yes,['keywords'],[]
990010851650106381,AEQ6690.0001.001,No,[],[]
990035670030106381,ATK7649.0001.001,No,[],[]
990002411450106381,ABA6697.0001.001,Yes,['keywords'],['keywords']
990037944550106381,AUJ6889.0001.001,No,[],['title']
990037944550106381,AUJ6889.0002.001,No,[],['title']
990035681110106381,ATK8760.0001.001,Yes,['notes'],['notes']
990033173340106381,ASG4547.0001.001,Yes,['keywords'],[]
990029374400106381,AQM0427.0001.001,No,[],[]
990016351920106381,AGZ2494.0001.001,Yes,"['notes', 'keywords']",[]
990007782210106381,ADH4186.0001.001,Yes,['author'],['title']
990007782210106381,ADH4186.0002.001,Yes,['author'],['title']
990007782210106381,ADH4186.0003.001,Yes,['author'],['title']
990007782210106381,ADH4186.0004.001,Yes,['author'],['title']
990007782210106381,ADH4186.0005.001,Yes,['author'],['title']
990014952640106381,AGJ8322.0001.001,No,[],[]
990012567540106381,AFJ2098.0001.001,Yes,['author'],[]
990036146390106381,ATQ6979.1929.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990036146390106381,ATQ6979.1930.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990007766050106381,ADH2552.0001.001,No,[],[]
990018290860106381,AHV6175.0007.010,Yes,"['notes', 'keywords']","['title', 'notes']"
990018290860106381,AHV6175.0007.009,Yes,"['notes', 'keywords']","['title', 'notes']"
990018290860106381,AHV6175.0008.008,Yes,"['notes', 'keywords']","['title', 'notes']"
990042906650106381,BBT8871.0001.001,Yes,['notes'],"['title', 'notes']"
990042906650106381,BBT8871.0002.001,Yes,['notes'],"['title', 'notes']"
990042906650106381,BBT8871.0004.001,Yes,['notes'],"['title', 'notes']"
990029571820106381,AQP0230.0001.001,Yes,"['notes', 'keywords']",['notes']
990029093510106381,AQJ2113.0001.001,Yes,['keywords'],['keywords']
990019383420106381,AJG9876.0001.001,No,[],[]
990019384420106381,AJG9978.0001.001,No,[],[]
990042336470106381,BBM8819.0001.001,No,[],[]
990005446290106381,ACH5411.0009.001,Yes,"['publication place', 'publisher']",['title']
990005446290106381,ACH5411.0009.002,Yes,"['publication place', 'publisher']",['title']
990005446290106381,ACH5411.0009.003,Yes,"['publication place', 'publisher']",['title']
990005446290106381,ACH5411.0009.004,Yes,"['publication place', 'publisher']",['title']
990002804070106381,ABE6791.0002.001,Yes,['keywords'],"['title', 'keywords']"
990002804070106381,ABE6791.0001.001,Yes,"['title', 'keywords']","['title', 'keywords']"
990035602750106381,ATK0891.0001.001,No,[],[]
990029571830106381,AQP0231.0001.001,No,[],[]
990011515820106381,AEX5410.0001.001,Yes,['keywords'],['keywords']
990018312960106381,AHV8408.0001.001,Yes,['keywords'],['keywords']
990019376560106381,AJG9181.0001.001,Yes,['publication place'],[]
990000734310106381,AAH6128.1925.001,Yes,"['title', 'publication place', 'publisher']",['title']
990000734310106381,AAH6128.1926.001,Yes,"['title', 'publication place', 'publisher']",['title']
990037944660106381,AUJ6900.0001.001,No,[],[]
990018183640106381,AHU5337.0001.001,No,[],[]
990018585630106381,AHY6397.0001.001,No,[],[]
990038606800106381,AUR3280.0001.001,No,[],[]
990028611520106381,APZ7258.0001.001,No,[],[]
990008594150106381,ADR6362.0001.001,Yes,['title'],[]
990042350400106381,BBN0278.0001.001,No,[],[]
990024538610106381,ALT0509.0001.001,No,[],[]
990029357360106381,AQL8703.0001.001,Yes,"['author', 'keywords']","['author', 'keywords']"
990018734130106381,AJA1762.0001.001,No,[],[]
990012612960106381,AFJ6729.0001.001,No,[],[]
990035278630106381,ATF7589.0001.001,Yes,"['author', 'notes']",['notes']
990011531330106381,AEX6992.0001.001,Yes,['keywords'],['keywords']
990011575470106381,AEY1538.0001.001,No,[],[]
990027967280106381,APT2486.0001.001,Yes,['keywords'],[]
990012902630106381,AFM6967.1911.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1911.002,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1912.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1912.002,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1913.002,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1914.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1914.002,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1915.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1916.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1917.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1918.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990012902630106381,AFM6967.1919.001,Yes,"['title', 'publication place', 'publisher', 'keywords']",['title']
990028069610106381,APU2790.0001.001,No,[],[]
990000492820106381,AAF1686.0001.001,Yes,"['publication place', 'publisher', 'notes']",['notes']
990041954670106381,BBH8418.0001.001,Yes,['keywords'],['keywords']
990003282970106381,ABK5560.0001.001,Yes,"['publication place', 'publisher']",[]
990012570020106381,AFJ2348.0001.001,Yes,['author'],[]
990042336520106381,BBM8824.0001.001,No,[],[]
990042336400106381,BBM8812.0001.001,Yes,['keywords'],['publication place']
990015009050106381,AGK4145.0001.001,No,[],['title']
990015009050106381,AGK4145.0010.001,No,[],['title']
990015009050106381,AGK4145.0011.001,No,[],['title']
990015009050106381,AGK4145.0012.001,No,[],['title']
990015009050106381,AGK4145.0013.001,No,[],['title']
990015009050106381,AGK4145.0002.001,No,[],['title']
990015009050106381,AGK4145.0003.001,No,[],['title']
990015009050106381,AGK4145.0004.001,No,[],['title']
990015009050106381,AGK4145.0007.001,No,[],['title']
990015009050106381,AGK4145.0008.001,No,[],['title']
990015009050106381,AGK4145.0009.001,No,[],['title']
990007811550106381,ADH7153.0001.001,Yes,['keywords'],[]
990042335980106381,BBM8770.0001.001,No,[],[]
990006563890106381,ACU8868.0001.001,No,[],['title']
990006563890106381,ACU8868.0001.002,No,[],['title']
990011705950106381,AEZ4799.0001.001,No,[],[]
990008777100106381,ADT4870.0001.001,No,[],[]
990006815170106381,ACX4344.1906.001,Yes,"['title', 'publication place', 'notes', 'keywords']","['title', 'notes']"
990006815170106381,ACX4344.1913.001,Yes,"['title', 'publication place', 'notes', 'keywords']","['title', 'notes']"
990029619690106381,AQP5055.0001.001,Yes,['keywords'],[]
990013598360106381,AFU8736.0001.001,Yes,['keywords'],[]
990010095640106381,AEG8707.0001.001,No,[],[]
990029151940106381,AQJ8028.0001.001,Yes,"['author', 'keywords']",['author']
990018734550106381,AJA1807.0001.001,Yes,['notes'],['notes']
990011708620106381,AEZ5069.0001.001,Yes,['keywords'],[]
990018734250106381,AJA1776.0001.001,Yes,['author'],['author']
990019551770106381,AJJ6911.0001.001,No,[],[]
990019473020106381,AJH8969.1928.001,Yes,['title'],['title']
990018734460106381,AJA1798.0001.001,Yes,"['publication place', 'publication date', 'notes']",['notes']
990005179310106381,ACE8164.1920.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1923.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1924.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1925.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1928.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1930.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1931.001,Yes,"['title', 'publication place', 'publisher']",['title']
990005179310106381,ACE8164.1932.001,Yes,"['title', 'publication place', 'publisher']",['title']
990029061720106381,AQH8903.0001.001,No,[],[]
990031995720106381,ARS2512.0001.001,Yes,['keywords'],['keywords']
990012570030106381,AFJ2349.0001.001,Yes,['keywords'],[]
990012568890106381,AFJ2233.0001.001,No,[],[]
990043784550106381,AFJ2350.0001.001,Yes,"['publication place', 'publication date', 'notes', 'keywords']",[]
990011494170106381,AEX3176.0001.001,Yes,['keywords'],[]
990018711850106381,AHZ9412.0001.001,Yes,['keywords'],[]
990008132280106381,ADL9481.0001.001,Yes,['keywords'],[]
990010851610106381,AEQ6686.0001.001,No,[],[]
990020601600106381,AJV8393.0001.001,Yes,['keywords'],[]
990014345860106381,AGC5786.0001.001,No,[],[]
990010853120106381,AEQ6837.0001.001,No,[],[]
990037944130106381,AUJ6847.0001.001,No,[],[]
990021741210106381,AKJ1307.0001.001,No,[],[]
990029048260106381,AQH7545.0001.001,No,[],[]
990006694710106381,ACW2098.0001.001,Yes,"['publication place', 'publisher', 'keywords']",['keywords']
990036014460106381,ATP3772.0001.001,No,[],[]
990013595050106381,AFU8405.0001.001,No,[],[]
990012570360106381,AFJ2382.0001.001,No,[],[]
990031995790106381,ARS2519.0001.001,Yes,['keywords'],[]
990004623220106381,ABZ1586.0001.001,No,[],[]
990018712790106381,AHZ9507.0001.001,No,[],[]
990011263390106381,AEU9217.0001.001,Yes,['keywords'],['keywords']
990011494050106381,AEX3164.0001.001,No,[],[]
990007765660106381,ADH2513.0001.001,No,[],[]
990019728070106381,AJL5108.0001.001,Yes,"['publication place', 'publication date']",[]
990029704390106381,AQQ3588.0010.010,Yes,"['publication place', 'publisher', 'keywords']",['title']
990029704390106381,AQQ3588.0010.012,Yes,"['publication place', 'publisher', 'keywords']",['title']
990029704390106381,AQQ3588.0010.004,Yes,"['publication place', 'publisher', 'keywords']",['title']
990029704390106381,AQQ3588.0010.006,Yes,"['publication place', 'publisher', 'keywords']",['title']
990029704390106381,AQQ3588.0011.007,Yes,"['publication place', 'publisher', 'keywords']",['title']
990029704390106381,AQQ3588.0009.010,Yes,"['publication place', 'publisher', 'keywords']",['title']
990024443300106381,ALS0838.1931.001,Yes,"['title', 'publication place']",[]
990024443300106381,ALS0838.1939.001,Yes,"['title', 'publication place']",[]
990008775790106381,ADT4737.0001.001,Yes,['keywords'],[]
990003209000106381,ABJ8105.0001.001,Yes,['publication place'],[]
990001931120106381,AAV7866.0001.001,Yes,['keywords'],[]
990007104930106381,ADA4250.0001.001,No,[],[]
990012707680106381,AFK6409.0001.001,No,[],[]
990001935560106381,AAV8314.0001.001,No,[],[]
990027255910106381,APH3686.0001.001,Yes,['publication place'],[]
990010439850106381,AEL4823.0001.001,No,[],[]
990007710910106381,ADG6962.0001.001,Yes,['keywords'],[]
990012754900106381,AFL1249.0001.001,No,[],[]
990002384050106381,ABA3913.0001.001,No,[],[]
990018734360106381,AJA1787.0001.001,No,[],[]
990016532410106381,AHB2432.0001.001,No,[],[]
990012613440106381,AFJ6777.0001.001,No,[],[]
990011342830106381,AEV7623.0001.001,No,[],[]
990010368380106381,AEK7541.0001.001,Yes,['author'],['author']
990028658770106381,AQA2026.0001.001,Yes,['author'],[]
990005898820106381,ACN1376.0001.001,Yes,['keywords'],['keywords']
990028550590106381,APZ1125.0001.001,Yes,['keywords'],['keywords']
990001529010106381,AAR6956.0001.001,Yes,"['author', 'keywords']",[]
990035609600106381,ATK1579.0001.001,No,[],[]
990035692990106381,ATK9950.0001.001,No,[],[]
990042989810106381,BBU7685.0001.001,Yes,"['publication place', 'publisher', 'keywords']",[]
990018709680106381,AHZ9187.0001.001,No,[],[]
990026192200106381,ANW6556.0001.001,No,[],[]
990018711300106381,AHZ9356.0001.001,Yes,"['title', 'publication place', 'publication date', 'keywords']",[]
990002395590106381,ABA5087.0001.001,No,[],[]
990030046960106381,AQW4382.0001.044,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.045,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.046,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.047,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.048,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.049,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.050,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0001.051,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.052,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.053,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.054,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.055,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.056,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.057,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.058,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.059,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.060,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.061,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.062,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.063,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.065,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.066,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.067,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.068,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.069,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.070,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.073,Yes,"['publication place', 'publisher', 'keywords']",['title']
990030046960106381,AQW4382.0002.074,Yes,"['publication place', 'publisher', 'keywords']",['title']
