mms_id,id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
990035077130106381,ATD7328.0026.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals. [Vol. 26, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals. [Vol. 26, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
990035077130106381,ATD7328.0027.001,"The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals. [Vol. 27, no. 1]",,"['The Philippine Islands, 1493-1898 : explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic Missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century / edited and annotated by Emma Helen Blair and James Alexander Robertson, with historical introduction and additional notes by Edward Gaylord Bourne ; translated from the originals. [Vol. 27, no. 1]']","['Blair, Emma Helen, d. 1911.', 'Robertson, James Alexander, 1873-1939.', 'Bourne, Edward Gaylord, 1860-1908.']","Mandaluyong, Rizal :","Cachos Hermanos,",1973.,"['Reissue of the 1962 reprint of the work originally published in Cleveland, Ohio : A. H. Clark, 1903-09.', 'Vols. 54-55: analytical index.', '""Bibliographical data"" in each volume.', 'Vol. 53: bibliography.']",['eng: English'],"['Demarcation line of Alexander VI.', 'Missions -- Philippines.', 'Philippines -- History', 'Philippines -- Discovery and exploration.']"
990006416020106381,ACT3868.0001.001,"The Philippine journal of science.  [Vol. 1, no. 1]",,"['The Philippine journal of science.  [Vol. 1, no. 1]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.002,"The Philippine journal of science.  [Vol. 1, no. 2]",,"['The Philippine journal of science.  [Vol. 1, no. 2]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.003,"The Philippine journal of science.  [Vol. 1, no. 3]",,"['The Philippine journal of science.  [Vol. 1, no. 3]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.004,"The Philippine journal of science.  [Vol. 1, no. 4]",,"['The Philippine journal of science.  [Vol. 1, no. 4]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.005,"The Philippine journal of science.  [Vol. 1, no. 5]",,"['The Philippine journal of science.  [Vol. 1, no. 5]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.006,"The Philippine journal of science.  [Vol. 1, no. 6]",,"['The Philippine journal of science.  [Vol. 1, no. 6]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0001.SUP,"The Philippine journal of science.  [Vol. 1, no. UP]",,"['The Philippine journal of science.  [Vol. 1, no. UP]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0010.00A,"The Philippine journal of science.  [Vol. 10, no. A]",,"['The Philippine journal of science.  [Vol. 10, no. A]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0010.00B,"The Philippine journal of science.  [Vol. 10, no. B]",,"['The Philippine journal of science.  [Vol. 10, no. B]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0010.00C,"The Philippine journal of science.  [Vol. 10, no. C]",,"['The Philippine journal of science.  [Vol. 10, no. C]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0010.00D,"The Philippine journal of science.  [Vol. 10, no. D]",,"['The Philippine journal of science.  [Vol. 10, no. D]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0011.00A,"The Philippine journal of science.  [Vol. 11, no. A]",,"['The Philippine journal of science.  [Vol. 11, no. A]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0011.00B,"The Philippine journal of science.  [Vol. 11, no. B]",,"['The Philippine journal of science.  [Vol. 11, no. B]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0011.00C,"The Philippine journal of science.  [Vol. 11, no. C]",,"['The Philippine journal of science.  [Vol. 11, no. C]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0011.00D,"The Philippine journal of science.  [Vol. 11, no. D]",,"['The Philippine journal of science.  [Vol. 11, no. D]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0012.00A,"The Philippine journal of science.  [Vol. 12, no. A]",,"['The Philippine journal of science.  [Vol. 12, no. A]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0012.00C,"The Philippine journal of science.  [Vol. 12, no. C]",,"['The Philippine journal of science.  [Vol. 12, no. C]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0012.00D,"The Philippine journal of science.  [Vol. 12, no. D]",,"['The Philippine journal of science.  [Vol. 12, no. D]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0013.00A,"The Philippine journal of science.  [Vol. 13, no. A]",,"['The Philippine journal of science.  [Vol. 13, no. A]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0013.00B,"The Philippine journal of science.  [Vol. 13, no. B]",,"['The Philippine journal of science.  [Vol. 13, no. B]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0013.00C,"The Philippine journal of science.  [Vol. 13, no. C]",,"['The Philippine journal of science.  [Vol. 13, no. C]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0013.00D,"The Philippine journal of science.  [Vol. 13, no. D]",,"['The Philippine journal of science.  [Vol. 13, no. D]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0014.001,"The Philippine journal of science.  [Vol. 14, no. 1]",,"['The Philippine journal of science.  [Vol. 14, no. 1]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
990006416020106381,ACT3868.0015.001,"The Philippine journal of science.  [Vol. 15, no. 1]",,"['The Philippine journal of science.  [Vol. 15, no. 1]']","['Philippines. Bureau of Science.', 'Philippines. Bureau of Science.', 'Institute of Science and Technology (Philippines)', 'Philippines. National Science Development Board.']",,,,"['Publication suspended Nov. 1941-July, Sept. 1944-Mar. 1947.', 'Vol.1 (1906) issued in one section; Vols. 2-4 (1907-09) in 3 sections; Section A. General science; Section B. Medical sciences; Section C. Botany; Vols. 5-13 (1910-1918) in 4 sections; Section A. Chemical and geological sciences and the industries; Section B. Tropical medicine (varies slightly) (called Medical sciences, v. 5-6); Section C. Botany; Section D. General biology, ethnology and anthropology (varies slightly).', 'Since 1919 the sections have been combined and the publication issued as a monthly.', 'Vol. 1 accompanied by a separately paged supplement of 5 numbers (Apr.-Dec. 1906).', 'Published Jan. 1906-June 1947 by the Bureau of Science; July/Aug. 1947- by the Institute of Science and Technology (varies slightly); <1975-> by the National Science Development Board.']",['eng: English'],['Science -- Periodicals']
