mms_id,dlxs_id,alma_value,dlxs_value
mms_id,dlxs_id,alma_value,dlxs_value
990006416020106381,ACT3868.0026.001,1906-,
990006416020106381,ACT3868.0027.001,1906-,
990006416020106381,ACT3868.0028.001,1906-,
990006416020106381,ACT3868.0029.001,1906-,
990006416020106381,ACT3868.0003.001,1906-,
990006416020106381,ACT3868.0003.00A,1906-,
990006416020106381,ACT3868.0003.00B,1906-,
990006416020106381,ACT3868.0003.00C,1906-,
990006416020106381,ACT3868.0030.001,1906-,
990006416020106381,ACT3868.0031.001,1906-,
990006416020106381,ACT3868.0032.001,1906-,
990006416020106381,ACT3868.0033.001,1906-,
990006416020106381,ACT3868.0034.001,1906-,
990006416020106381,ACT3868.0035.001,1906-,
990006416020106381,ACT3868.0036.001,1906-,
990006416020106381,ACT3868.0037.001,1906-,
990006416020106381,ACT3868.0038.001,1906-,
990006416020106381,ACT3868.0039.001,1906-,
990006416020106381,ACT3868.0004.001,1906-,
990006416020106381,ACT3868.0004.00A,1906-,
990006416020106381,ACT3868.0004.00B,1906-,
990006416020106381,ACT3868.0004.00C,1906-,
990006416020106381,ACT3868.0040.001,1906-,
990006416020106381,ACT3868.0041.001,1906-,
990006416020106381,ACT3868.0042.001,1906-,
990006416020106381,ACT3868.0043.001,1906-,
990006416020106381,ACT3868.0044.001,1906-,
990006416020106381,ACT3868.0045.001,1906-,
990006416020106381,ACT3868.0046.001,1906-,
990006416020106381,ACT3868.0047.001,1906-,
990006416020106381,ACT3868.0048.001,1906-,
990006416020106381,ACT3868.0049.001,1906-,
990006416020106381,ACT3868.0005.001,1906-,
990006416020106381,ACT3868.0005.00A,1906-,
990006416020106381,ACT3868.0005.00B,1906-,
990006416020106381,ACT3868.0005.00C,1906-,
990006416020106381,ACT3868.0005.00D,1906-,
990006416020106381,ACT3868.0050.001,1906-,
990006416020106381,ACT3868.0051.001,1906-,
990006416020106381,ACT3868.0052.001,1906-,
990006416020106381,ACT3868.0053.001,1906-,
990006416020106381,ACT3868.0054.001,1906-,
990006416020106381,ACT3868.0055.001,1906-,
990006416020106381,ACT3868.0056.001,1906-,
990006416020106381,ACT3868.0057.001,1906-,
990006416020106381,ACT3868.0058.001,1906-,
990006416020106381,ACT3868.0059.001,1906-,
990006416020106381,ACT3868.0006.001,1906-,
990006416020106381,ACT3868.0006.00A,1906-,
990006416020106381,ACT3868.0006.00B,1906-,
990006416020106381,ACT3868.0006.00C,1906-,
990006416020106381,ACT3868.0006.00D,1906-,
990006416020106381,ACT3868.0060.001,1906-,
990006416020106381,ACT3868.0061.001,1906-,
990006416020106381,ACT3868.0062.001,1906-,
990006416020106381,ACT3868.0063.001,1906-,
990006416020106381,ACT3868.0064.001,1906-,
990006416020106381,ACT3868.0065.001,1906-,
990006416020106381,ACT3868.0066.001,1906-,
990006416020106381,ACT3868.0067.001,1906-,
990006416020106381,ACT3868.0068.001,1906-,
990006416020106381,ACT3868.0069.001,1906-,
990006416020106381,ACT3868.0007.00A,1906-,
990006416020106381,ACT3868.0007.00B,1906-,
990006416020106381,ACT3868.0007.00C,1906-,
990006416020106381,ACT3868.0007.00D,1906-,
990006416020106381,ACT3868.0070.001,1906-,
990006416020106381,ACT3868.0071.001,1906-,
990006416020106381,ACT3868.0072.001,1906-,
990006416020106381,ACT3868.0073.001,1906-,
990006416020106381,ACT3868.0074.001,1906-,
990006416020106381,ACT3868.0075.001,1906-,
990006416020106381,ACT3868.0076.001,1906-,
990006416020106381,ACT3868.0077.001,1906-,
990006416020106381,ACT3868.0078.001,1906-,
990006416020106381,ACT3868.0008.00A,1906-,
990006416020106381,ACT3868.0008.00B,1906-,
990006416020106381,ACT3868.0008.00C,1906-,
990006416020106381,ACT3868.0008.00D,1906-,
990006416020106381,ACT3868.0009.00A,1906-,
990006416020106381,ACT3868.0009.00B,1906-,
990006416020106381,ACT3868.0009.00C,1906-,
990006416020106381,ACT3868.0009.00D,1906-,
990006416020106381,ACT3868.INDX.002,1906-,
990006416020106381,ACT3868.0012.00B,1906-,
990008769760106381,ADT4127.0001.001,1899.,
990008773800106381,ADT4533.0001.001,1904.,
990008773880106381,ADT4541.0001.001,1910],
990008774180106381,ADT4571.0001.001,1911?],
990008777030106381,ADT4863.0001.001,1896.,
990008835240106381,ADU0788.0001.001,1908-,
990018548420106381,AHY2547.0001.001,1931.,
990018709480106381,AHZ9167.0001.001,1922-25],
990018709490106381,AHZ9168.0001.001,1905.,
990018709540106381,AHZ9173.0001.001,1933?],
990018709620106381,AHZ9181.0001.001,1901],
990018709640106381,AHZ9183.0001.001,1911?],
990018709800106381,AHZ9199.0001.001,1915],
990018709990106381,AHZ9218.0001.001,1902],
990018710000106381,AHZ9219.0001.001,1901],
990018710390106381,AHZ9263.0001.001,1901],
990018710530106381,AHZ9277.0001.001,1970.,1907.
990018710530106381,AHZ9277.0002.001,1970.,1907.
990018710780106381,AHZ9303.0001.001,1925],
990018711230106381,AHZ9349.0001.001,1900.,
990018711300106381,AHZ9356.0001.001,1899],
990018711500106381,AHZ9376.0001.001,1902.,
990018711520106381,AHZ9378.0001.001,1901],
990018711560106381,AHZ9383.0001.001,1899.,
990011773210106381,AFA1682.0001.001,1904.,
990011773210106381,AFA1682.0002.001,1904.,
990011774330106381,AFA1796.0001.001,1869.,
990012321570106381,AFF7168.0001.001,1913.,
990012569620106381,AFJ2306.0001.001,1942],
990012569690106381,AFJ2313.0001.001,1926.,
990022455350106381,AKR6824.0001.001,Taishō 11 [1922],
990025536490106381,ANG5071.0001.001,1901],
990043784550106381,AFJ2350.0001.001,1919.,
990049581670106381,AHZ9207.0001.001,[Manila :.,
990017183170106381,AHJ1971.1882.001,1882-,
990017183170106381,AHJ1971.1885.001,1882-,
990017183170106381,AHJ1971.1899.001,1882-,
990017185500106381,AHJ2207.1926.001,1907-,
990017185500106381,AHJ2207.1930.001,1907-,
990017185530106381,AHJ2210.0001.001,1912-,
990017185530106381,AHJ2210.0003.001,1912-,
990017201350106381,AHJ3865.0001.001,[n.d.],
990017335980106381,AHK7692.0001.001,1898],
990017362710106381,AHL0583.0001.001,1889?],
990017372120106381,AHL1556.0001.001,1902],
990017378600106381,AHL2214.0001.001,1926?],
990017468950106381,AHM2110.0001.001,1902],
990017468950106381,AHM2110.0006.001,1902],
990017468950106381,AHM2110.0007.001,1902],
990017468950106381,AHM2110.0008.001,1902],
990017534810106381,AHM8965.0001.001,1912],
990017534900106381,AHM8974.0001.001,1901],
990017534910106381,AHM8975.0001.001,1902.,
990017534930106381,AHM8977.0001.001,1912.,
990017534960106381,AHM8980.0001.001,1908],
990017535050106381,AHM8990.0001.001,1913.,
990017554120106381,AHN0966.0001.001,1898?],
990017642150106381,AHP0146.0001.001,1935?].,
990036145860106381,ATQ6926.0001.001,1938.,
990042336020106381,BBM8774.0001.001,1913.,
990004505100106381,ABX9590.0001.001,n.d.],
990004655710106381,ABZ4883.0001.001,1929.,
990004675180106381,ABZ6853.0001.001,1907.,
990004957830106381,ACC5592.0001.001,1901-,
990004957830106381,ACC5592.1910.001,1901-,
990004957830106381,ACC5592.1911.001,1901-,
990004960420106381,ACC5855.1892.001,1892-,
990004960420106381,ACC5855.1893.001,1892-,
990004960420106381,ACC5855.1900.001,1892-,
990004960420106381,ACC5855.1902.001,1892-,
990004960420106381,ACC5855.1910.001,1892-,
990005067630106381,ACD6839.0001.001,1918-,
990005191550106381,ACE9424.0100.001,1912-,
990005191550106381,ACE9424.0101.001,1912-,
990005191550106381,ACE9424.0102.001,1912-,
990005191550106381,ACE9424.0103.001,1912-,
990005191550106381,ACE9424.0104.001,1912-,
990005191550106381,ACE9424.0105.001,1912-,
990005191550106381,ACE9424.0106.001,1912-,
990005191550106381,ACE9424.0062.001,1912-,
990005191550106381,ACE9424.0107.001,1912-,
990005191550106381,ACE9424.0085.001,1912-,
990005191550106381,ACE9424.0086.001,1912-,
990005191550106381,ACE9424.0087.001,1912-,
990005191550106381,ACE9424.0088.001,1912-,
990005191550106381,ACE9424.0089.001,1912-,
990005191550106381,ACE9424.0090.001,1912-,
990005191550106381,ACE9424.0091.001,1912-,
990005191550106381,ACE9424.0092.001,1912-,
990005191550106381,ACE9424.0093.001,1912-,
990005191550106381,ACE9424.0094.001,1912-,
990005191550106381,ACE9424.0095.001,1912-,
990005191550106381,ACE9424.0096.001,1912-,
990005191550106381,ACE9424.0097.001,1912-,
990005191550106381,ACE9424.0098.001,1912-,
990005191550106381,ACE9424.0099.001,1912-,
990000323440106381,AAD4285.0001.001,1708.,
990000453550106381,AAE7719.0010.012,1904-1933.,
990000453550106381,AAE7719.0010.002,1904-1933.,
990000453550106381,AAE7719.0010.003,1904-1933.,
990000453550106381,AAE7719.0010.004,1904-1933.,
990000453550106381,AAE7719.0010.006,1904-1933.,
990000453550106381,AAE7719.0010.007,1904-1933.,
990000453550106381,AAE7719.0010.008,1904-1933.,
990000453550106381,AAE7719.0011.010,1904-1933.,
990000453550106381,AAE7719.0011.003,1904-1933.,
990000453550106381,AAE7719.0011.004,1904-1933.,
990000453550106381,AAE7719.0011.005,1904-1933.,
990000453550106381,AAE7719.0011.006,1904-1933.,
990000453550106381,AAE7719.0011.008,1904-1933.,
990000453550106381,AAE7719.0011.009,1904-1933.,
990000453550106381,AAE7719.0012.001,1904-1933.,
990000453550106381,AAE7719.0012.007,1904-1933.,
990000453550106381,AAE7719.0012.008,1904-1933.,
990000453550106381,AAE7719.0013.012,1904-1933.,
990000453550106381,AAE7719.0013.005,1904-1933.,
990000453550106381,AAE7719.0013.007,1904-1933.,
990000453550106381,AAE7719.0013.008,1904-1933.,
990000453550106381,AAE7719.0013.IND,1904-1933.,
990000453550106381,AAE7719.0014.001,1904-1933.,
990000453550106381,AAE7719.0014.010,1904-1933.,
990000453550106381,AAE7719.0014.011,1904-1933.,
