mms_id,dlxs_id,alma_value,dlxs_value
990011228450106381,AEU5473.0001.001,"['United States -- Colonial question.', 'United States -- Commerce -- Pacific Ocean.']","['United States -- Colonial question', 'China -- Economic conditions', 'Japan -- Economic conditions', 'Philippines.', 'United States -- Commerce -- Pacific Ocean.']"
990011228610106381,AEU5489.0001.001,"['Cuba -- Commerce.', 'United States -- Commerce -- Cuba.']","['Cuba -- Commerce.', 'Cuba -- Commerce -- United States.', 'United States -- Commerce -- Cuba.']"
990011235580106381,AEU6192.0001.001,"['Reciprocity (Commerce)', 'Philippines -- Commerce -- United States.', 'United States -- Commerce -- Philippines.']","['Reciprocity', 'Philippines -- Commerce -- United States.', 'United States -- Commerce -- Philippines.']"
990011263390106381,AEU9217.0001.001,"['Currency question -- India', 'Currency question -- Mexico']","['Currency question -- India', 'Currency question -- Puerto Rico', 'Currency question -- Philippines', 'Currency question -- Straits Settlements', 'Currency question -- Mexico']"
990011445040106381,AEW8193.0001.001,"['Administrative law -- Puerto Rico.', 'Puerto Rico -- Politics and government', 'Spain -- Puerto Rico.']","['Administrative law -- Puerto Rico.', 'Puerto Rico -- Politics and government', 'Spain -- Colonies']"
990011494070106381,AEX3166.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011494100106381,AEX3169.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011494120106381,AEX3171.0001.001,['Philippines -- Politics and government -- 1898-1953.'],['Philippines -- Politics and government']
990011494130106381,AEX3172.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011494140106381,AEX3173.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011494160106381,AEX3175.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011494170106381,AEX3176.0001.001,"['Philippines -- Politics and government -- 1898-1935.', 'United States -- Colonial question']","['Philippines -- Politics and government', 'United States -- Colonial question']"
990011494300106381,AEX3189.0001.001,"['Philippines -- History -- 1898-', 'United States -- Foreign relations -- Philippines.']","['Philippines -- History', 'Philippines -- Politics and government', 'Philippines -- Foreign relations -- United States.', 'United States -- Foreign relations -- Philippines.']"
990011494350106381,AEX3194.0001.001,"['Elections -- Philippines.', 'Philippines. -- Philippine Assembly -- Elections.']","['Elections -- Philippines.', 'Philippines. -- Legislature -- Elections.']"
990011500720106381,AEX3846.0001.001,"['Hawaii -- Politics and government.', 'Hawaii -- Sources.']","['Hawaii -- Politics and government.', 'Hawaii -- History']"
990011500740106381,AEX3848.0001.001,['Hawaii -- Politics and government -- 1900-1959.'],['Hawaii -- Politics and government']
990011515820106381,AEX5410.0001.001,"['Colonies', 'East Asia', 'Philippines -- Politics and government -- 1898-1935']","['Colonies', 'East Asia', 'Great Britain -- Colonies', 'France -- Colonies', 'Netherlands -- Colonies', 'United States -- Insular possessions', 'Philippines -- Politics and government']"
990011515880106381,AEX5416.0001.001,"['Colonies', 'Colonies -- Bibliography.']","['Colonies', 'Colonies -- Administration', 'Colonies -- Bibliography.']"
990011515940106381,AEX5422.0001.001,"['Imperialism', 'Philippines -- Politics and government -- 1907-.', 'United States -- Colonial question']","['Imperialism', 'Philippines -- Politics and government', 'United States -- Colonial question']"
990011516040106381,AEX5432.0001.001,"['United States -- Colonial question', 'United States -- Insular possessions']","['United States -- Colonial question', 'United States -- Territories and possessions', 'United States -- Insular possessions']"
990011518550106381,AEX5684.0001.001,['Spain -- Law.'],['Spain -- Colonies']
990011530460106381,AEX6902.0001.001,"['World War, 1914-1918', 'World politics.', 'United States -- Foreign relations -- 1913-1921', 'United States -- Economic policy -- To 1933.']","['World War, 1914-1918', 'Imperialism', 'World politics', 'United States -- Foreign relations', 'United States -- Economic policy']"
990011531330106381,AEX6992.0001.001,"['Sugar trade -- Cuba.', 'Industries -- Cuba.', 'United States -- Foreign relations -- Cuba.', 'Cuba -- Economic conditions']","['Sugar trade -- Cuba.', 'Industries -- Cuba', 'United States -- Foreign relations -- Cuba.', 'Cuba -- Foreign relations -- United States.', 'Cuba -- Economic conditions']"
990011531350106381,AEX6994.0001.001,"['Sugar trade -- Cuba.', 'Industries -- Cuba.', 'Cuba -- Economic conditions -- 1918-.', 'Cuba -- Foreign relations -- United States.']","['Sugar trade -- Cuba.', 'Industries -- Cuba', 'Cuba -- Economic conditions', 'United States -- Foreign relations -- Cuba.', 'Cuba -- Foreign relations -- United States.']"
